6.315114949048032500e+00, 4.444314201566923472e+00, 5.307762475384310008e+00, 5.711292049043791508e+00, 2.606793174115159317e+00, 4.685415068530642380e+00, 4.888943552571464402e+00, 5.219419034667922119e+00, 1.895311964434760910e+00, 4.420252210517980451e+00, 3.682319339095181832e+00, 4.059118804192952012e+00, 4.831693119064357056e+00, 4.855387874932012515e+00, 4.908186923091581555e+00, 4.637389353590918972e+00, 3.318446807727135184e+00, 4.375632854138753913e+00, 3.952913364832943977e+00, 4.257070882190389760e+00, 4.765487296100575421e+00, 3.864524100347344060e+00, 3.819968551083571029e+00, 4.226573566435672724e+00, 4.054822976913377452e+00, 3.697197590021549019e+00, 4.933785681544241797e+00, 3.561778214265962195e+00, 5.083786846680154348e+00, 4.905648687176112688e+00, 4.385684988510352156e+00, 3.769714665356872274e+00, 4.380562960641972481e+00, 3.818688333260134904e+00, 3.399180567227184646e+00, 4.502154455747601425e+00, 3.272739071437257508e+00, 4.849276293966388707e+00, 4.711048334332369691e+00, 4.332149386935967961e+00, 4.265249802881314167e+00, 4.951183921166753876e+00, 3.603994511253441058e+00, 3.766801953263112512e+00, 4.087348544640906134e+00, 3.192500463903400476e+00, 6.072519604814743843e+00, 4.245613880259035966e+00, 3.337764940883251263e+00, 4.401904807761471972e+00, 3.477970918145365076e+00, 4.585960052696375300e+00, 5.029003040122402624e+00, 4.121797980449122711e+00, 3.861150201067701904e+00, 4.788814972908021161e+00, 3.075383128988423032e+00, 4.361790285709846948e+00, 4.614293899128897536e+00, 3.811148471253162917e+00, 3.540757763511724221e+00, 3.687117053840880398e+00, 5.047913465077472850e+00, 3.675415293139512318e+00, 4.371666021945923575e+00, 4.608521414395601035e+00, 3.845978693059692866e+00, 2.735284634167073570e+00, 3.473939719583182040e+00, 2.911243078107867976e+00, 4.677489434657781331e+00, 5.254774774637427370e+00, 3.827707721112831862e+00, 4.015966238340781480e+00, 3.413153911558922893e+00, 4.934126442132095391e+00, 4.897962082915230830e+00, 3.868188450690052349e+00, 3.146328521403613188e+00, 4.424591020104176486e+00, 4.238987138929723564e+00, 5.545740203348542785e+00, 4.127744353594110294e+00, 4.245989678421796754e+00, 4.191683505849812974e+00, 3.273732684109099456e+00, 5.354690054498650653e+00, 4.940760348473288488e+00, 4.225733653140241408e+00, 5.188971505769281123e+00, 4.285495736299765213e+00, 2.798520118373025056e+00, 3.427148901018965077e+00, 4.378959811290838111e+00, 3.548230875198641332e+00, -2.501046498409821295e-01, 1.000000000000000000e+00
2.286968288457198462e-01, 3.741326677706574344e+00, 2.528221511038987401e+00, 4.645362217110054814e+00, 4.593483745547835895e+00, 5.312074693897670841e+00, 3.023589887021361555e+00, 3.928922347339308896e+00, 4.094344152514133306e+00, 2.993067195575799921e+00, 4.462533582031575463e+00, 4.054129091278008801e+00, 4.988487781276941035e+00, 4.340307998941489664e+00, 4.207235892070862349e+00, 3.829434370081238992e+00, 3.819311308024841978e+00, 5.836150622973493185e+00, 4.247207636944384745e+00, 4.822470554364500117e+00, 4.596456292391263965e+00, 4.406390464604378110e+00, 3.005172963183591950e+00, 5.041024811201245015e+00, 4.088466867817260209e+00, 4.318856952108853342e+00, 4.383114731424730515e+00, 4.158558900739798503e+00, 4.107806328127775686e+00, 2.864102595499312010e+00, 4.962161794713654039e+00, 4.946635705236034575e+00, 3.442755847539236580e+00, 4.570168864617632387e+00, 3.778320685343621754e+00, 4.299188605073366531e+00, 3.497337184925438436e+00, 4.362556520820428219e+00, 3.174448000121298907e+00, 4.771462507317478341e+00, 4.284214294934305833e+00, 4.803193534291707145e+00, 3.555917617636084493e+00, 4.209809320323088855e+00, 3.780703928881319786e+00, 4.769252112709071234e+00, 4.889073094824157195e+00, 4.899012220926973527e+00, 3.358337610014509700e+00, 4.741269117905436481e+00, 4.865101172504790128e+00, 3.874269529897627518e+00, 4.322863401793456184e+00, 4.283548930409042832e+00, 5.092132428049698234e+00, 4.817554637817757168e+00, 5.909673281331949468e+00, 3.782537421978288350e+00, 4.949363114673696273e+00, 5.605879504472748742e+00, 3.978028014485871733e+00, 3.925211119624306466e+00, 5.023997773068831663e+00, 4.271501647586100958e+00, 4.377457435046636647e+00, 2.953385404449898388e+00, 3.894422853052051270e+00, 4.760908597461571468e+00, 2.819060798610456331e+00, 5.704307299723080149e+00, 5.235148052899671001e+00, 4.281583575568725486e+00, 4.624166245686589960e+00, 5.086097027838908602e+00, 3.523485412888611723e+00, 5.295602748799153936e+00, 3.948770110860992055e+00, 3.883109261626629394e+00, 4.287258105514415440e+00, 4.723545993289043565e+00, 3.539170434288018363e+00, 4.710326410049353818e+00, 4.442293194821976599e+00, 5.330593004455326245e+00, 5.318443772495675681e+00, 3.008861227198550647e+00, 3.324403630325213133e+00, 4.429843387103771235e+00, 5.674245311186861151e+00, 5.132448885590450871e+00, 5.713153882501943670e+00, 4.714105680135968868e+00, 3.317519500998920901e+00, 4.502771478807580330e+00, 5.012987642381939501e+00, -1.822361414309865146e-01, 1.000000000000000000e+00
5.605461220064334782e+00, 4.547997680418966127e+00, 5.101614916656429521e+00, 4.908607399958893502e+00, 5.755195158500054475e+00, 4.475584274745812330e+00, 4.369120933516453142e+00, 5.639599967720340778e+00, 5.724627985820406550e+00, 4.449997907064331848e+00, 5.211028425223922511e+00, 5.362677596915072620e+00, 4.962091305984674960e+00, 4.450703304928952164e+00, 7.078243279690278555e+00, 5.595994848699462842e+00, 4.394278755162662087e+00, 4.152688346414096898e+00, 5.117205495986111075e+00, 6.188765101587581086e+00, 5.388606524296063682e+00, 6.508555492978365997e+00, 5.425762921899238478e+00, 5.261307838498018974e+00, 5.004386247246324082e+00, 5.179888432112491614e+00, 5.036897205089129415e+00, 5.435439139274096831e+00, 4.886580022815428137e+00, 3.843916790771090941e+00, 4.411141671772401018e+00, 5.825267454952729018e+00, 5.411853808037209390e+00, 5.020273479837537245e+00, 4.576351483752370441e+00, 5.101722955681538885e+00, 4.258641797676222751e+00, 5.388936539938082859e+00, 4.383318021234925865e+00, 4.403344670517008730e+00, 4.776210601048128446e+00, 5.230605566732851486e+00, 5.687781966817835766e+00, 5.035076210348199410e+00, 4.831522432810372081e+00, 4.536060453867473363e+00, 5.146568320338207769e+00, 4.787636091952787609e+00, 5.499142476290136194e+00, 6.030841428883121580e+00, 4.582315802304084862e+00, 5.558843249628981020e+00, 4.428001178721331144e+00, 4.099671122971809467e+00, 6.542624553957471889e+00, 4.194347628015369978e+00, 4.738435866252917350e+00, 4.837228725941587371e+00, 5.566967904265236022e+00, 4.348017787279128576e+00, 4.594131009266890331e+00, 5.897888667634449078e+00, 5.075273557172060634e+00, 5.734997467212235911e+00, 4.753193644099710902e+00, 4.554653178244438827e+00, 4.766929503466530882e+00, 4.138121873739182277e+00, 5.222336834809776285e+00, 5.502975622205397599e+00, 5.427760080474167026e+00, 4.767047565566201683e+00, 4.227979948043092406e+00, 3.985673247376811279e+00, 5.954893029416229666e+00, 5.506218817711664215e+00, 5.338806010705750005e+00, 4.285837963788718952e+00, 5.128147228288751691e+00, 5.541124846016397321e+00, 6.010668090320133494e+00, 6.923201771992289366e+00, 4.683511078646537484e+00, 4.163932194695845190e+00, 4.478010873429521865e+00, 6.109748992984290084e+00, 5.538497968244542768e+00, 6.063771346436475085e+00, 4.661811323390327999e+00, 4.560033126898210831e+00, 5.680358658096993807e+00, 4.123092627526021126e+00, 5.450965582034749346e+00, 4.967050071639851794e+00, 4.777755951836978099e+00, -1.595543059207331194e+00, 1.000000000000000000e+00
4.293253920580046845e+00, 5.951788628836720108e+00, 6.357969248642815430e+00, 6.956157632475063579e+00, 8.300333866864784582e+00, 5.698500742101943572e+00, 6.431809319857160645e+00, 9.107375282207712530e+00, 7.599602574079950656e+00, 7.240183190116345813e+00, 7.462124206910431212e+00, 5.508045284939582231e+00, 6.572721801436757438e+00, 6.853369610853842886e+00, 6.707207541067361944e+00, 7.377753266545624022e+00, 5.230911637737023945e+00, 6.462339424299476498e+00, 6.476949748588634925e+00, 6.971046138644551249e+00, 6.646295918812846537e+00, 7.096582719044910448e+00, 5.897325404517808067e+00, 7.709166507734377838e+00, 7.022790130796959573e+00, 6.569931684408320649e+00, 7.040290903294367908e+00, 7.394536498187758156e+00, 7.269589310428649753e+00, 8.064328816991015003e+00, 6.444055927945983697e+00, 7.567085976950540527e+00, 6.845853028038527910e+00, 7.052944050166543910e+00, 7.853671128333674645e+00, 7.360769444415652174e+00, 6.936426440491191059e+00, 6.694679353197468430e+00, 6.734101809420743656e+00, 6.892274448797452990e+00, 7.200605423634430124e+00, 7.496797704264266393e+00, 5.833039416653502229e+00, 7.028977477093787840e+00, 6.393988152680218029e+00, 8.851196810406793958e+00, 7.990957486764404649e+00, 7.167028532185445222e+00, 6.048029373437115552e+00, 8.041076357886097981e+00, 8.178534745181817556e+00, 6.748547239225445082e+00, 7.547703075319786237e+00, 7.981247155041024222e+00, 7.069690910795846328e+00, 6.925323447175077973e+00, 7.078469032385156012e+00, 6.244649936122624645e+00, 7.034623530167650074e+00, 6.455053599525140129e+00, 6.928053559234500725e+00, 6.052768986326579892e+00, 8.038848897351950740e+00, 8.322403999829681709e+00, 6.958343470286699528e+00, 6.416746414764794793e+00, 7.345449152122117020e+00, 8.189513667356139948e+00, 6.165466338325179763e+00, 5.482765468645205864e+00, 6.349888831316145676e+00, 6.233953706287755026e+00, 7.969308653240286588e+00, 6.953550161508143646e+00, 7.023385568066045970e+00, 6.940648680636426704e+00, 7.923324589758378167e+00, 7.560889605658920765e+00, 8.035750291177732763e+00, 7.142274716513195898e+00, 6.309164763781888396e+00, 6.202769266122370340e+00, 7.189882141816422489e+00, 6.846818674309346875e+00, 6.701800907493685067e+00, 7.038307350926205075e+00, 7.472895148503670981e+00, 7.578947220834757026e+00, 7.281595621314712830e+00, 6.610387046925518817e+00, 7.463849250751948716e+00, 7.484484683476367195e+00, 6.543417973004119759e+00, 6.761257310357786210e+00, 6.594927371922903347e+00, 1.892882422764680994e+00, 1.000000000000000000e+00
4.927251105557242994e+00, 4.101087871991456524e+00, 3.771929197429746861e+00, 3.950284571691962565e+00, 3.278575442318132360e+00, 3.302886348127951788e+00, 3.201518705703966905e+00, 2.409263102383665256e+00, 4.464001101246911851e+00, 4.030810560005666510e+00, 4.622522324711621167e+00, 4.366826452465864428e+00, 2.160863233098127445e+00, 2.483942708421783330e+00, 2.430771963419477988e+00, 3.540340941649233741e+00, 3.240885220836151603e+00, 4.168698029815551820e+00, 3.199533175215348635e+00, 3.852156264862877322e+00, 3.550384228546794141e+00, 3.028044464206128161e+00, 2.642937916271724141e+00, 2.611246791720279514e+00, 4.355084214243860607e+00, 3.513632091254058398e+00, 3.047255666457961532e+00, 3.410824685977463577e+00, 4.036598282268789362e+00, 4.037040527252918842e+00, 4.144556879729008436e+00, 1.678666535348315669e+00, 3.224223418105400807e+00, 2.927657513765246300e+00, 2.867827496874762794e+00, 3.443237377618511008e+00, 3.822628313953685630e+00, 3.212028365167429733e+00, 3.559883480620558149e+00, 4.088259822679267685e+00, 2.664214069953839470e+00, 3.567864016232104252e+00, 2.961930682917319757e+00, 3.535470446663367294e+00, 4.218366424407705928e+00, 2.874131726694621136e+00, 3.549709026458796934e+00, 2.193937399956981338e+00, 2.572549733338739486e+00, 3.017590008817902625e+00, 2.154502764634606216e+00, 4.403013550099010409e+00, 3.289042734690226677e+00, 3.125659862712476311e+00, 4.500243054548421995e+00, 1.632468786502558444e+00, 2.768040331101250917e+00, 2.284634514761638258e+00, 4.542049053826517024e+00, 4.135035136170365000e+00, 3.278029813226311262e+00, 4.031823988083191423e+00, 2.542283105898381912e+00, 3.140167004373959792e+00, 2.391666531957787001e+00, 2.434585791348605976e+00, 2.969908946974412878e+00, 3.519815315933252808e+00, 4.307353742607177516e+00, 1.469186425510205396e+00, 3.410683532267057672e+00, 3.364011258722178432e+00, 3.577548752104855012e+00, 2.288078354772266287e+00, 3.260023009318154585e+00, 4.243897611772511347e+00, 3.211618142512378871e+00, 2.331632284115495946e+00, 2.442471352896118830e+00, 3.025287222098819395e+00, 2.372226833322205408e+00, 2.996076934557351468e+00, 3.910670447456710441e+00, 4.044614298934916086e+00, 3.186716827273831765e+00, 3.972330156049653560e+00, 3.373280885490355985e+00, 2.309770762543152500e+00, 2.281087444553815402e+00, 4.241336939735140810e+00, 3.608645784618716768e+00, 2.758266551922173626e+00, 3.004177079099791481e+00, 3.488716956657113233e+00, 3.528525554219961613e+00, -4.362716385148049936e-01, 0.000000000000000000e+00
3.248909252336094955e+00, 2.414286281421953007e+00, 3.580193854356076066e+00, 3.555072473624801610e+00, 3.173986852711831119e+00, 5.007252123477202943e+00, 4.423641199959210901e+00, 3.632862836300537079e+00, 3.384659262111505917e+00, 3.563592503232158482e+00, 4.172448898901837566e+00, 4.599747926388952912e+00, 3.519184105983937272e+00, 4.595330062263230708e+00, 3.283547442019285612e+00, 4.761217075944232491e+00, 4.272116176415352129e+00, 3.899920458994262873e+00, 2.656146194968824759e+00, 3.796382908434764225e+00, 3.356199131743932362e+00, 3.353717783142658337e+00, 2.970339671071823062e+00, 2.537973629836841827e+00, 4.102566011302361204e+00, 3.901768393442089256e+00, 4.291002220529896327e+00, 3.368377499504525918e+00, 5.036439817329121382e+00, 2.954816086534403752e+00, 3.617219880080386307e+00, 4.126191022821304344e+00, 3.711537993279663716e+00, 3.763667760725691203e+00, 2.561998101440895237e+00, 4.022811054872920344e+00, 3.669092269668680739e+00, 3.718609040044849934e+00, 3.105492540130607271e+00, 3.967630323447531637e+00, 3.368148025247661437e+00, 3.136077852555466450e+00, 2.946999469989407316e+00, 3.572845426369532174e+00, 4.194094889388955139e+00, 4.442052595956481831e+00, 3.838052727298452371e+00, 4.913104937131786976e+00, 4.293138916069264788e+00, 3.490748462230249594e+00, 4.941782145395158032e+00, 5.066838685732909298e+00, 4.807805916042858563e+00, 3.329062686356479617e+00, 4.250599804935802695e+00, 4.571923937169490415e+00, 3.740843437835457141e+00, 4.402251003189137535e+00, 3.233580349948188548e+00, 3.416690540386057240e+00, 3.755211825991514818e+00, 2.785870604734151712e+00, 4.382347275373580153e+00, 4.141519959930318961e+00, 4.291298777686937349e+00, 3.453137459121943920e+00, 5.216882265580397693e+00, 5.014960808771900425e+00, 2.507242641299146424e+00, 3.414442895546305312e+00, 3.156121086506997742e+00, 4.263396102491669559e+00, 3.469340529107868942e+00, 3.281139165242245692e+00, 3.361143328025186339e+00, 3.606076992319912744e+00, 3.700521379328932436e+00, 3.383773754292940694e+00, 4.284982506177207107e+00, 3.758398298748689914e+00, 4.371908659655209917e+00, 2.983627966251913399e+00, 3.464078161195951910e+00, 3.688302136280436017e+00, 3.069410291070384655e+00, 3.396927379705046324e+00, 3.256379406605755644e+00, 4.156059613456075219e+00, 4.659446618921696981e+00, 3.758730412307973889e+00, 4.586703138574886651e+00, 5.002225113814680491e+00, 4.781683160955109813e+00, 3.229992641292826594e+00, 5.069229499861632959e+00, 2.721734389128854792e-02, 0.000000000000000000e+00
5.215087418955661747e+00, 3.008823968719307018e+00, 5.530189520465436104e+00, 5.374669078154315827e+00, 4.728610658419457380e+00, 4.591658575432930434e+00, 4.185885731026502299e+00, 5.386568853138403945e+00, 5.469030088649905252e+00, 5.332942490988258122e+00, 5.496575412611417022e+00, 4.477684275679269632e+00, 5.983914865015497853e+00, 4.402829170543977710e+00, 4.370428496255722273e+00, 3.949151450156707988e+00, 4.833468556301824925e+00, 3.835081743161885104e+00, 6.255399429468853967e+00, 5.116165242552257020e+00, 6.109037078473328108e+00, 4.883504106720514493e+00, 5.283363314194495786e+00, 4.785227947368868584e+00, 4.618753529692241067e+00, 5.261532433171694834e+00, 4.881723703129991598e+00, 5.158003608089128278e+00, 4.984455398359983747e+00, 5.264394681185073033e+00, 6.607963956624728574e+00, 5.493793909755675386e+00, 4.843852044653045752e+00, 3.774985588450796570e+00, 5.678053195006934395e+00, 5.089614540717343871e+00, 5.160125455770048220e+00, 5.293300031199003719e+00, 4.495690372962696912e+00, 5.457802373810842766e+00, 4.513281778803906796e+00, 5.754138685120391727e+00, 5.356078422712410081e+00, 4.497216280880947714e+00, 5.058080471402072398e+00, 6.674639165408633446e+00, 6.330740432275907992e+00, 5.403237342234454843e+00, 5.615970789018003728e+00, 4.483420525315532146e+00, 4.402343997866088543e+00, 5.628202790829055502e+00, 6.531384053598241479e+00, 4.835078269678463769e+00, 5.752366449919767533e+00, 6.172840168535698169e+00, 4.264438975419812650e+00, 4.957853877513075602e+00, 5.099916987932964219e+00, 4.561705087911619216e+00, 5.969325279160059949e+00, 5.435681645738950962e+00, 5.120290373410880669e+00, 6.290561705663265890e+00, 5.859359861862569296e+00, 5.270177043148475349e+00, 3.664313208180425274e+00, 5.510464343191860515e+00, 5.466035937325238514e+00, 5.100167582999891813e+00, 5.076521152791240610e+00, 3.524295056079910893e+00, 4.521262336558891093e+00, 4.204799969334477971e+00, 5.030194632519221720e+00, 5.727402593730337443e+00, 3.928038084260797369e+00, 4.911154346633792578e+00, 5.339363317754296290e+00, 4.512986972158159915e+00, 5.282244276373748271e+00, 4.362083083966529884e+00, 5.435327275768064403e+00, 4.547142957072063396e+00, 5.110027920799650403e+00, 4.128542045040075159e+00, 5.696876404817077244e+00, 4.995342720867182784e+00, 4.703758366105368793e+00, 5.560261841705794517e+00, 5.362264311396209848e+00, 5.260380915084955866e+00, 3.797567370149804500e+00, 5.166090251939921885e+00, 5.511708417797549941e+00, -1.493801938118358485e+00, 1.000000000000000000e+00
2.535935355242371791e+00, 3.744608139854685547e+00, 3.630480184615036965e+00, 3.219729211062098084e+00, 2.859029772166807426e+00, 4.079014940282370105e+00, 2.700972334569609501e+00, 3.235995793500484830e+00, 3.113342337785772074e+00, 4.071647043726978055e+00, 4.175719557128553028e+00, 1.623974535030286326e+00, 3.949693230607205230e+00, 3.870222467278309431e+00, 2.085765736567881223e+00, 3.958344287366654335e+00, 2.896705504266468445e+00, 4.408434537262768238e+00, 2.400756024518370779e+00, 3.948809767474225296e+00, 4.367269796906626311e+00, 2.619411097030144298e+00, 3.327756865995423308e+00, 3.853725589246652206e+00, 4.314692644773674424e+00, 3.417620417090250662e+00, 4.375105332527963853e+00, 4.143799482078431851e+00, 3.756905346738683260e+00, 3.007120927923347065e+00, 3.915591003242778978e+00, 3.711547456967364322e+00, 2.834410953545888567e+00, 4.113245511319016501e+00, 3.240575275375139785e+00, 3.575393665453256986e+00, 3.619035369660374979e+00, 3.076200154556679944e+00, 3.844203414001789110e+00, 3.414091230891368678e+00, 3.985024643958698487e+00, 4.443656306624428787e+00, 3.403916653110175439e+00, 2.849870534752813711e+00, 2.437016528145549366e+00, 3.448059217533911980e+00, 3.893259844253647017e+00, 3.369233075336409478e+00, 4.294121873376797183e+00, 3.731361048390814172e+00, 2.665721158974172944e+00, 3.261514286841042942e+00, 3.876735633671480663e+00, 2.397952168302708742e+00, 3.471300730797262091e+00, 4.002673395849913440e+00, 3.675748975306259325e+00, 4.336566521045297051e+00, 3.063569820981119740e+00, 4.603930831100679022e+00, 2.827096438907977571e+00, 3.795822534988527508e+00, 3.723739047690559190e+00, 5.363700135249741763e+00, 3.533039240587160457e+00, 3.447577711476770279e+00, 4.186641934301949419e+00, 3.203828802667200826e+00, 3.745659700706325701e+00, 3.653788688934586304e+00, 4.084994642849675728e+00, 3.224481548930191011e+00, 4.742205251239222541e+00, 2.648363706429984532e+00, 3.684675586526534818e+00, 3.921867541706899996e+00, 2.959683995433116444e+00, 3.985483648115326627e+00, 4.028976317414933561e+00, 4.880314843144487824e+00, 4.043701635141107253e+00, 4.869277634886198136e+00, 1.958216501888471850e+00, 4.075721377743953155e+00, 4.308026088583285507e+00, 4.241745056976216510e+00, 3.619303667870746199e+00, 5.389320043299118623e+00, 3.956509363779618482e+00, 3.674738426410558478e+00, 4.257874534596056471e+00, 2.678365383321425597e+00, 3.041242979701232585e+00, 3.813799068331559905e+00, 3.844695377263207536e+00, -1.135919384486067246e-01, 0.000000000000000000e+00
6.718633007612793584e+00, 6.345651260085640288e+00, 7.393646537357804860e+00, 7.052367944767500063e+00, 5.470616198199174995e+00, 7.334419984230828859e+00, 6.303946412283313983e+00, 7.004339611127897491e+00, 7.181232829989857791e+00, 6.057518356101365242e+00, 4.976918774179210025e+00, 6.251626347098275360e+00, 8.116066809958194739e+00, 5.303003389452316974e+00, 7.009516456428713127e+00, 6.389025563152937792e+00, 6.340425005364547673e+00, 6.458822701121830434e+00, 5.860651263633556596e+00, 6.063681227639714955e+00, 7.120466499534846783e+00, 6.572870755605063842e+00, 6.254583419870351157e+00, 5.569241319761809805e+00, 6.497738359184893397e+00, 7.065459183722964553e+00, 6.674944900279952797e+00, 6.779612373358833821e+00, 7.296075710121602498e+00, 5.957769621449410025e+00, 5.715489912431316100e+00, 6.788897415904797228e+00, 7.440950213764554455e+00, 7.010828364516667577e+00, 5.790586879014727018e+00, 5.517179038837611849e+00, 4.514294031233642812e+00, 6.886502342333180593e+00, 6.734170608414584258e+00, 6.406798134853406879e+00, 6.200650616320196207e+00, 5.354112205459075291e+00, 7.119780203050473766e+00, 5.892160543790722294e+00, 6.583149164598438574e+00, 6.508927420520031148e+00, 7.008864199465225653e+00, 6.759799077628324326e+00, 7.236186141154121287e+00, 7.236486651474862697e+00, 5.510582711856825355e+00, 6.118148040982575253e+00, 7.287225772654464251e+00, 5.470538165829487376e+00, 7.480595646977874935e+00, 7.096294532365035934e+00, 6.024564066792709838e+00, 7.915679114936294170e+00, 6.414862956692603646e+00, 6.386438336217485912e+00, 6.175010946925610256e+00, 6.632281091966238940e+00, 6.939542468430177635e+00, 6.124092992347684117e+00, 7.925392806726542005e+00, 6.361366437386913653e+00, 8.557217131476210881e+00, 5.949824596715381553e+00, 6.326769887571424000e+00, 6.946347027099947447e+00, 6.707132636427663108e+00, 6.305215648167891374e+00, 6.494718728163955568e+00, 6.417748263760126193e+00, 7.126766704418913356e+00, 6.581927580910084785e+00, 5.993421078956393977e+00, 7.979592519389510308e+00, 6.957704487250673253e+00, 7.098996394032621282e+00, 6.980396580182128830e+00, 6.631606363725309095e+00, 7.088163745557942264e+00, 6.587890699075272138e+00, 6.590963272521476846e+00, 6.374374597045268764e+00, 5.626162145601682596e+00, 6.146813741835334355e+00, 6.278215643564703186e+00, 6.501061775913006713e+00, 6.066871158451162316e+00, 6.692419032175195071e+00, 5.939341994582765238e+00, 7.082737025451354640e+00, 7.285294332473736034e+00, 1.642638903529267225e+00, 1.000000000000000000e+00
2.028402411274640382e+00, 2.283161541509158177e+00, 4.009536508465150639e+00, 3.407904729773559183e+00, 2.096996350972454071e+00, 2.851696833577276102e+00, 2.372187713882100368e+00, 2.579852615139183847e+00, 3.600697607789343557e+00, 3.061273287637521712e+00, 2.163273623323672901e+00, 2.847397293195473189e+00, 3.879816066679059094e+00, 3.264697522160573406e+00, 3.285579961901377466e+00, 3.660718922982633572e+00, 3.314509182444723479e+00, 2.510080072322440348e+00, 1.646343690191690801e+00, 3.195323878433122822e+00, 2.019326680652514749e+00, 2.856930613689706355e+00, 1.868608590103683742e+00, 1.992939680855595252e+00, 2.543298004689661163e+00, 1.561137006294355700e+00, 3.032171457815906912e+00, 2.986091465421086610e+00, 2.544390974052078036e+00, 2.149349948936945864e+00, 2.926413719741690400e+00, 2.485739228308820437e+00, 3.088383521523783148e+00, 1.634580152088057847e+00, 2.080481422710973582e+00, 1.585528372591258783e+00, 2.728964127111905835e+00, 2.578416722432885333e+00, 2.244012423980795923e+00, 3.179147428190893798e+00, 2.351624231372662521e+00, 1.784862979941889360e+00, 2.275107553864899046e+00, 2.750039499124808273e+00, 2.462712624213366119e+00, 1.848335755153109439e+00, 1.475689787305181078e+00, 2.247190492093857017e+00, 2.238392029490521740e+00, 2.621005582092731601e+00, 2.852167981674565311e+00, 1.160684487202941373e+00, 3.138692992914730251e+00, 3.088289532038710483e+00, 1.898893882082667073e+00, 3.536963214848614534e+00, 3.047987262145461784e+00, 2.326293954777738371e+00, 3.016193565981232005e+00, 3.083320808428797299e+00, 2.456571156955190460e+00, 2.090024747089492152e+00, 3.609816369906578615e+00, 1.560478837145722775e+00, 3.197591901326414465e+00, 2.126545400399069141e+00, 2.220507408738874755e+00, 2.247670684909798933e+00, 2.881774698417312042e+00, 2.275451677199808120e+00, 3.057398495193409449e+00, 3.106790753803770233e+00, 2.129527132096724618e+00, 2.406999685629962915e+00, 1.818676812681355948e+00, 2.430492720942509344e+00, 2.521588121220156076e+00, 1.258593253703559789e+00, 3.053358097610057609e+00, 2.987064917715327450e+00, 2.854720375342329142e+00, 3.307786244904407980e+00, 3.675370303766968494e+00, 3.671356936631656076e+00, 2.836964199884345117e+00, 2.778877627294101593e+00, 2.664337937788118449e+00, 2.516610680388406962e+00, 1.930641825642962939e+00, 3.197265005875921329e+00, 3.046354370401477496e+00, 2.324217617185558638e+00, 2.072708630307331212e+00, 3.045285359587076357e+00, 1.951964860304479910e+00, -7.323427904235314534e-01, 0.000000000000000000e+00
