6.315114949048032500e+00, 4.444314201566923472e+00, 5.307762475384310008e+00, 5.711292049043791508e+00, 2.606793174115159317e+00, -1.386932129046306583e+00, 1.000000000000000000e+00
2.286968288457198462e-01, 3.741326677706574344e+00, 2.528221511038987401e+00, 4.645362217110054814e+00, 4.593483745547835895e+00, -4.645965423045047560e-01, 0.000000000000000000e+00
5.605461220064334782e+00, 4.547997680418966127e+00, 5.101614916656429521e+00, 4.908607399958893502e+00, 5.755195158500054475e+00, -1.547698870623956724e+00, 1.000000000000000000e+00
4.293253920580046845e+00, 5.951788628836720108e+00, 6.357969248642815430e+00, 6.956157632475063579e+00, 8.300333866864784582e+00, 1.703922756668914129e+00, 1.000000000000000000e+00
4.927251105557242994e+00, 4.101087871991456524e+00, 3.771929197429746861e+00, 3.950284571691962565e+00, 3.278575442318132360e+00, 2.044185867418608638e-01, 1.000000000000000000e+00
3.248909252336094955e+00, 2.414286281421953007e+00, 3.580193854356076066e+00, 3.555072473624801610e+00, 3.173986852711831119e+00, -5.420017618269219462e-01, 0.000000000000000000e+00
5.215087418955661747e+00, 3.008823968719307018e+00, 5.530189520465436104e+00, 5.374669078154315827e+00, 4.728610658419457380e+00, -1.481558845885310394e+00, 1.000000000000000000e+00
2.535935355242371791e+00, 3.744608139854685547e+00, 3.630480184615036965e+00, 3.219729211062098084e+00, 2.859029772166807426e+00, -4.953484219167764158e-01, 0.000000000000000000e+00
6.718633007612793584e+00, 6.345651260085640288e+00, 7.393646537357804860e+00, 7.052367944767500063e+00, 5.470616198199174995e+00, 1.977974602851764629e+00, 1.000000000000000000e+00
2.028402411274640382e+00, 2.283161541509158177e+00, 4.009536508465150639e+00, 3.407904729773559183e+00, 2.096996350972454071e+00, -7.547419439487338400e-01, 0.000000000000000000e+00
4.634605276343064517e-01, 3.651425052737856447e+00, 3.398529827721001872e+00, 4.349448371403322078e+00, 3.666666302849947101e+00, -5.099546603554364621e-01, 0.000000000000000000e+00
6.146557902470489054e+00, 4.171886264106829501e+00, 4.181439528819402618e+00, 4.567416677340903064e+00, 5.297671042071953273e+00, -1.745550270642049817e+00, 1.000000000000000000e+00
6.320816746532313957e+00, 1.553010707334710805e+00, 1.882093501367481547e+00, 2.779172813377789097e+00, 2.839890902633896985e+00, -5.186046825793984016e-01, 0.000000000000000000e+00
2.146630081814437041e+00, 3.909983048067538380e+00, 4.336293374439612158e+00, 4.492438052216121136e+00, 5.063676030784932003e+00, 6.164122489763443902e-01, 1.000000000000000000e+00
3.864154806162328537e+00, 2.400399867506814111e+00, 2.491935090007481701e+00, 1.726259194323211066e+00, 1.171348979422846437e+00, -7.321850933151367036e-01, 0.000000000000000000e+00
5.191367240940004457e+00, 7.479624641011299424e+00, 7.911791582883961560e+00, 8.460104631491370597e+00, 7.975551941967665925e+00, 3.357702105180843666e-01, 1.000000000000000000e+00
3.021893301760562700e+00, 4.542275240031114159e+00, 4.124499279626754777e+00, 4.616181275192767330e+00, 5.331794716684252755e+00, -5.976763644316849255e-01, 1.000000000000000000e+00
8.062718585225413293e+00, 5.733976680747716159e+00, 6.944009908900615535e+00, 6.486619861604808079e+00, 6.337044235578323637e+00, 2.048314511073174415e+00, 1.000000000000000000e+00
1.588344567515264316e+00, 4.894962518495700188e-01, -1.551143798789960115e-01, 1.399347644913275790e+00, -6.426606814162649783e-01, 7.334163308298954354e-01, 0.000000000000000000e+00
2.735036452582746413e+00, 5.032893939971186725e+00, 5.407520319062812497e+00, 5.845926390167336173e+00, 5.828608570071046380e+00, -1.381169534894989059e+00, 1.000000000000000000e+00
6.500253617655026517e+00, 4.677059262435495413e+00, 6.323930653770418076e+00, 4.819455572108706676e+00, 4.725411493204233260e+00, -1.380214786261876547e+00, 1.000000000000000000e+00
4.483895959187005786e+00, 3.240170143255662882e+00, 2.434014675602348188e+00, 1.924392016707267228e+00, 3.118216067187528306e+00, -5.540602459244090561e-01, 0.000000000000000000e+00
